origem,destino,distancia,nome_rua
1667169961,1667074327,79.46823182976237,Rua Inácio Bruno da Costa
1667169961,1667074409,106.8723421245921,Rua Inácio Bruno da Costa
1667169961,1667074285,136.93211109667527,Rua Guilherme Schmidt
1667169962,1667169933,108.2347876905519,Rua Canindé
1667169962,1667169958,104.75543299806253,Avenida Luigi Rosiello
1667169962,1667169931,95.4056365950853,Avenida Luigi Rosiello
1667169964,1667169942,100.70140329029537,Rua Silva Batista
1667169964,1667169929,93.59253973218972,Rua Guia Lopes
1667169964,1667169967,99.81206988884794,Rua Guia Lopes
1667169967,1666712796,99.92426062961067,Rua Carlos Aprobato
1667169967,1667169964,99.81206988884794,Rua Guia Lopes
1667169967,1667169934,103.71333810806831,Rua Guia Lopes
1667169968,1667167745,100.71959639056459,Rua Severiano Joaquim Bruno
1667169968,1667169942,67.48592515631762,Rua Silva Batista
1667172392,1667176414,273.438629045512,Rua Mário Pardi
1667172392,1667172465,62.78696605921948,Avenida Rio Pardo
1667172392,1667172416,57.1377507409302,Avenida Rio Pardo
1667172393,1667182660,51.26971188180161,
1667172393,8302007305,14.834228309572278,Rua Casemiro Paturalski
1667172393,1667172462,66.21569089411577,Rua Casemiro Paturalski
1667172394,1667163954,76.29530084689146,Rua Javari
1667172394,1824719980,53.502594177318116,Rua Porto União
1667172394,1824719999,76.61204429820467,Rua Javari
1667172394,1824720020,217.18470266735667,Rua Porto União
1667172399,1667172403,59.95939397723049,Avenida Rio Pardo
1667172399,1824719944,69.82912147555295,Avenida Rio Pardo
1667172399,1824719938,152.61457595353448,Rua Ana Maria Tonzar Ristori
1667172403,8302007304,182.14073122337558,Rua Casemiro Paturalski
1667172403,1667172399,59.95939397723049,Avenida Rio Pardo
1667172403,1667172464,74.32811921482403,Avenida Rio Pardo
1667172403,2406320819,57.03546550220906,Rua Paraná
1667172405,1667181733,216.56494139698214,Rua Anizio Flauzino
1667172405,1667172423,56.42511087960687,Avenida Rio Pardo
1667172405,1667172449,57.46800273620197,Avenida Rio Pardo
1667172407,1828739785,55.76362521935946,Avenida Rio Pardo
1667172407,1667172432,58.11181756317432,Avenida Rio Pardo
1667172407,1828739681,152.315728758323,Rua Paulo Afonso de Moreira Carvalho
1667172412,1667172432,56.30560463382184,Avenida Rio Pardo
1667172412,1667172447,53.89900763191332,Avenida Rio Pardo
1667172412,1828739679,184.68868460262735,Rua Valêncio Fagundes Leomil
1667172416,1667181739,250.83997336962094,Rua Waldemar Donati Júnior
1667172416,1667172392,57.1377507409302,Avenida Rio Pardo
1667172416,1667172423,57.822795248408916,Avenida Rio Pardo
1667172419,1667176385,183.23539026947432,Rua Almir José de Almeida
1667172419,1667172449,56.39339308810733,Avenida Rio Pardo
1667172419,1667172460,78.02634417439215,Avenida Rio Pardo
1667172420,1667172440,79.06416791941083,Rua Otávio Henrique de Oliveira
1667172420,618760927,201.5710062234549,Avenida Luigi Rosiello
1667172423,1667176377,230.4620941610674,Rua Alaor de Sousa Campos
1667172423,1667172416,57.822795248408916,Avenida Rio Pardo
1667172423,1667172405,56.42511087960687,Avenida Rio Pardo
1667172424,1667172447,62.48983698213012,Avenida Rio Pardo
1667172424,2390246977,124.90903411600189,Rua Joana Vieira Siqueira Moreira
1667172424,1828739822,70.05348184739512,Avenida Rio Pardo
1667172426,1828739822,51.02046904036355,Avenida Rio Pardo
1667172426,1828739820,63.37814796400309,Avenida Rio Pardo
1667172426,1828739740,119.12567872932493,Rua Horácio Martiniss
1667172428,8301783989,28.426396181002204,Avenida Senador Teotônio Vilela
1667172428,1667172446,22.62393949139478,
1667172428,1828739658,49.711938394692794,Avenida Senador Teotônio Vilela
1667172432,1667172407,58.11181756317432,Avenida Rio Pardo
1667172432,1667172412,56.30560463382184,Avenida Rio Pardo
1667172432,1828739684,170.66446543615126,Rua Octaviano Riul
1667172440,1667167746,197.322962432362,Rua Armando Marabesi
1667172440,1667172420,79.06416791941083,Rua Otávio Henrique de Oliveira
1667172440,1667172458,229.8307103231001,"['Rua Armando Marabesi', 'Rua Otávio Henrique de Oliveira']"
1667172442,1667182665,117.37959300536161,Rua João Francisco Centola Nobrega
1667172442,1667176414,56.26549629520812,Rua José Aparecido da Silva
1667172442,1667182669,96.89031793058292,Rua João Francisco Centola Nobrega
1667172442,1667182664,49.46625683519006,Rua José Aparecido da Silva
1667172444,2449829148,47.94559662110268,Avenida Luigi Rosiello
1667172444,618761136,29.44252781212985,Rua Tenente Catão Roxo
1667172446,1667172428,22.62393949139478,
1667172446,8301783989,22.551896426301695,Rua Horácio Martiniss
1667172446,2390246955,86.15563013490636,Rua Horácio Martiniss
1667172447,1667172412,53.89900763191332,Avenida Rio Pardo
1667172447,1667172424,62.48983698213012,Avenida Rio Pardo
1667172447,2390246977,103.39144163867378,Rua Olinto José Pires
1667172448,1667182651,26.705904276087455,Rua Casemiro Paturalski
1667172448,1667184771,239.90993195458887,Avenida Senador Teotônio Vilela
1667172448,2921085882,139.65680896932557,Rua Doutor Gaudós Ângulo
1667172448,1667182649,38.1243012734579,Avenida Senador Teotônio Vilela
1667172449,1667176394,199.68962706614107,Rua Heitor Campos Rosa
1667172449,1667172405,57.46800273620197,Avenida Rio Pardo
1667172449,1667172419,56.39339308810733,Avenida Rio Pardo
1667172458,1667172420,150.11760497575887,Avenida Luigi Rosiello
1667172458,1667172440,229.8307103231001,"['Rua Armando Marabesi', 'Rua Otávio Henrique de Oliveira']"
1667172460,1667176403,168.66469822478075,Rua Guido Morandini
1667172460,1667172419,78.02634417439215,Avenida Rio Pardo
1667172460,1667176387,52.92238276253837,Avenida Rio Pardo
1667172462,1667172393,66.21569089411577,Rua Casemiro Paturalski
1667172462,1667184793,25.065130631739624,Rua Ana Maria Tonzar Ristori
1667172462,1667182651,27.475906027971398,Rua Casemiro Paturalski
1667172464,8302007304,207.0457739917577,Rua Raimundo Antônio de Bessa
1667172464,1667172403,74.32811921482403,Avenida Rio Pardo
1667172464,1667172465,63.14977968079869,Avenida Rio Pardo
1667172465,8305214340,13.24059625204713,Rua João Francisco Centola Nobrega
1667172465,1667172392,62.78696605921948,Avenida Rio Pardo
1667172465,1667172464,63.14977968079869,Avenida Rio Pardo
1667172467,1667182666,53.31866144746798,Rua José Aparecido da Silva
1667172467,8302007305,149.88996121157453,Rua Casemiro Paturalski
1667172467,8302007304,16.23888933543454,Rua Casemiro Paturalski
1667176355,1667176394,105.79430021773265,Rua Heitor Campos Rosa
1667176355,1667181747,92.99642864899526,Rua Heitor Campos Rosa
1667176355,1667176397,53.243558456558944,Rua Chiquinha Gonzaga
1667176357,1667176389,145.69661412180503,Rua Geralda Artiaga
1667176357,1667176404,51.39511518024023,Rua José Aparecido da Silva
1667176357,1667176384,55.49978953653811,Rua José Aparecido da Silva
1667176360,1667176404,142.81823718741572,Rua Dircinha Batista
1667176360,1667176387,54.39904419354488,Avenida Rio Pardo
1667176360,1667176389,54.3108719592619,Avenida Rio Pardo
1667176362,1667176368,56.417651637618675,Rua José Aparecido da Silva
1667176362,2834379138,74.9630512673403,Rua Edmundo Nonato
1667176362,1667176384,53.48232502350474,Rua José Aparecido da Silva
1667176366,1667176402,105.48622044375098,Rua Antônio Castania Filho
1667176366,1667176401,26.300159806953566,Rua José Aparecido da Silva
1667176366,1667176403,28.689641459148586,Rua José Aparecido da Silva
1667176368,1667176362,56.417651637618675,Rua José Aparecido da Silva
1667176368,618760580,124.77761467037237,Avenida Rene Oliva Strang
1667176377,1667181744,211.9267766429324,Rua Alaor de Sousa Campos
1667176377,1667172423,230.4620941610674,Rua Alaor de Sousa Campos
1667176377,1667181733,56.12837714257061,Rua José Aparecido da Silva
1667176377,1667181739,57.84346391057616,Rua José Aparecido da Silva
1667176380,1667176382,30.287248032731426,Rua Edmundo Nonato
1667176380,1667176391,38.36680806353313,Avenida Rio Pardo
1667176382,2834379138,51.61741297641607,Rua Edmundo Nonato
1667176382,2834379141,39.610143738103844,
1667176383,1667176404,28.162097013289895,Rua José Aparecido da Silva
1667176383,1667176401,28.325203690688742,Rua José Aparecido da Silva
1667176383,1667176402,151.43609282287156,"['Rua Francisco Peixoto', 'Rua Chiquinha Gonzaga']"
1667176384,1667176391,148.60230692209004,Rua Maurício Tragtemberg
1667176384,1667176362,53.48232502350474,Rua José Aparecido da Silva
1667176384,1667176357,55.49978953653811,Rua José Aparecido da Silva
1667176385,1667172419,183.23539026947432,Rua Almir José de Almeida
1667176385,1667176397,105.68956938847495,Rua Almir José de Almeida
1667176385,1667176403,25.312625610967917,Rua José Aparecido da Silva
1667176385,1667176394,54.01391031139813,Rua José Aparecido da Silva
1667176387,1667176401,151.0072319569257,Rua Guardencio de Oliveira
1667176387,1667172460,52.92238276253837,Avenida Rio Pardo
1667176387,1667176360,54.39904419354488,Avenida Rio Pardo
1667176389,1667176357,145.69661412180503,Rua Geralda Artiaga
1667176389,1667176360,54.3108719592619,Avenida Rio Pardo
1667176389,1667176391,54.59072504499849,Avenida Rio Pardo
1667176391,1667176384,148.60230692209004,Rua Maurício Tragtemberg
1667176391,1667176389,54.59072504499849,Avenida Rio Pardo
1667176391,1667176380,38.36680806353313,Avenida Rio Pardo
1667176394,1667172449,199.68962706614107,Rua Heitor Campos Rosa
1667176394,1667176355,105.79430021773265,Rua Heitor Campos Rosa
1667176394,1667176385,54.01391031139813,Rua José Aparecido da Silva
1667176394,1667181733,53.99046964342021,Rua José Aparecido da Silva
1667176397,1667176385,105.68956938847495,Rua Almir José de Almeida
1667176397,1667176402,54.45018600635917,Rua Chiquinha Gonzaga
1667176397,1667176355,53.243558456558944,Rua Chiquinha Gonzaga
1667176401,1667176387,151.0072319569257,Rua Guardencio de Oliveira
1667176401,1667176383,28.325203690688742,Rua José Aparecido da Silva
1667176401,1667176366,26.300159806953566,Rua José Aparecido da Silva
1667176402,1667176366,105.48622044375098,Rua Antônio Castania Filho
1667176402,1667176397,54.45018600635917,Rua Chiquinha Gonzaga
1667176402,1667176383,151.43609282287156,"['Rua Francisco Peixoto', 'Rua Chiquinha Gonzaga']"
1667176403,1667172460,168.66469822478075,Rua Guido Morandini
1667176403,1667176385,25.312625610967917,Rua José Aparecido da Silva
1667176403,1667176366,28.689641459148586,Rua José Aparecido da Silva
1667176404,1667176360,142.81823718741572,Rua Dircinha Batista
1667176404,1667176357,51.39511518024023,Rua José Aparecido da Silva
1667176404,1667176383,28.162097013289895,Rua José Aparecido da Silva
1667176414,1667172392,273.438629045512,Rua Mário Pardi
1667176414,1667181739,60.87426036978745,Rua José Aparecido da Silva
1667176414,1667172442,56.26549629520812,Rua José Aparecido da Silva
1667176414,1667181728,161.07152029351585,Rua Mário Pardi
1667181728,1667181739,125.0917729122984,Rua Waldemar Donati Júnior
1667181728,1667181737,79.82535383499575,Rua Waldemar Donati Júnior
1667181728,1667176414,161.07152029351585,Rua Mário Pardi
1667181733,1667172405,216.56494139698214,Rua Anizio Flauzino
1667181733,1667181735,205.90999096482665,Rua Anizio Flauzino
1667181733,1667176377,56.12837714257061,Rua José Aparecido da Silva
1667181733,1667176394,53.99046964342021,Rua José Aparecido da Silva
1667181735,1667181733,205.90999096482665,Rua Anizio Flauzino
1667181735,1667181747,54.486587006484726,Avenida Senador Teotônio Vilela
1667181735,1667181744,55.4873598553787,Avenida Senador Teotônio Vilela
1667181737,1667181728,79.82535383499575,Rua Waldemar Donati Júnior
1667181737,1667181744,43.33718600521304,Avenida Senador Teotônio Vilela
1667181737,1667182663,120.70871158251165,Avenida Senador Teotônio Vilela
1667181739,1667172416,250.83997336962094,Rua Waldemar Donati Júnior
1667181739,1667181728,125.0917729122984,Rua Waldemar Donati Júnior
1667181739,1667176414,60.87426036978745,Rua José Aparecido da Silva
1667181739,1667176377,57.84346391057616,Rua José Aparecido da Silva
1667181744,1667176377,211.9267766429324,Rua Alaor de Sousa Campos
1667181744,1667181735,55.4873598553787,Avenida Senador Teotônio Vilela
1667181744,1667181737,43.33718600521304,Avenida Senador Teotônio Vilela
1667181747,1667176355,92.99642864899526,Rua Heitor Campos Rosa
1667181747,1667181735,54.486587006484726,Avenida Senador Teotônio Vilela
1667181747,618760580,378.16830323237093,Avenida Senador Teotônio Vilela
1667182649,1667182669,122.42142956668144,Rua João Francisco Centola Nobrega
1667182649,1667182663,70.86181384343072,Avenida Senador Teotônio Vilela
1667182649,1667172448,38.1243012734579,Avenida Senador Teotônio Vilela
1667182651,1667182660,64.98281368954633,Rua Conceição Conçalves
1667182651,1667172448,26.705904276087455,Rua Casemiro Paturalski
1667182651,1667172462,27.475906027971398,Rua Casemiro Paturalski
1667182660,1667172393,51.26971188180161,
1667182660,1667182664,159.06271798912,Rua Conceição Conçalves
1667182660,1667182651,64.98281368954633,Rua Conceição Conçalves
1667182663,1667181737,120.70871158251165,Avenida Senador Teotônio Vilela
1667182663,1667182649,70.86181384343072,Avenida Senador Teotônio Vilela
1667182663,1667182669,126.67008385301165,Rua Theodoro de Oliveira
1667182664,1667182665,105.8285833953299,Rua Conceição Conçalves
1667182664,1667182660,159.06271798912,Rua Conceição Conçalves
1667182664,1667172442,49.46625683519006,Rua José Aparecido da Silva
1667182664,1667182666,50.96826383459569,Rua José Aparecido da Silva
1667182665,1667182664,105.8285833953299,Rua Conceição Conçalves
1667182665,1667172442,117.37959300536161,Rua João Francisco Centola Nobrega
1667182665,8305214340,137.34537259937335,Rua João Francisco Centola Nobrega
1667182666,1667172467,53.31866144746798,Rua José Aparecido da Silva
1667182666,8302007305,142.43892600511109,Rua Maria Célia dos Santos Lapria
1667182666,1667182664,50.96826383459569,Rua José Aparecido da Silva
1667182666,8305214340,237.18567807677127,Rua Maria Célia dos Santos Lapria
1667182669,1667182649,122.42142956668144,Rua João Francisco Centola Nobrega
1667182669,1667182663,126.67008385301166,Rua Theodoro de Oliveira
1667182669,1667172442,96.89031793058292,Rua João Francisco Centola Nobrega
1667184767,1667184797,157.44902083031135,Rua Waldemar da Costa Teixeira
1667184767,1667184773,66.28163964373974,Avenida Senador Teotônio Vilela
1667184767,1667184800,67.11775931033979,Avenida Senador Teotônio Vilela
1667184771,1667184816,147.9376867475742,Rua Maria Godi Bim
1667184771,1667172448,239.90993195458887,Avenida Senador Teotônio Vilela
1667184771,1667184773,80.62750412955901,Avenida Senador Teotônio Vilela
1667184773,1667184812,176.62345865810462,Rua Deolinda Carvalho Bin
1667184773,1667184767,66.28163964373974,Avenida Senador Teotônio Vilela
1667184773,1667184771,80.62750412955901,Avenida Senador Teotônio Vilela
1667184787,1824719914,51.90797765968052,Rua Flávio Roberto Aguilar
1667184787,1667184797,10.557079186045204,Rua Flávio Roberto Aguilar
1667184787,1824719920,132.48532829375992,Rua Waldemar da Costa Teixeira
1667184793,1667172462,25.065130631739624,Rua Ana Maria Tonzar Ristori
1667184793,1667184802,75.5083674997361,Rua Ana Maria Tonzar Ristori
1667184793,1824719938,268.9288974294787,Rua Ana Maria Tonzar Ristori
1667184797,1667184787,10.557079186045204,Rua Flávio Roberto Aguilar
1667184797,1667184812,66.96238806312923,Rua Flávio Roberto Aguilar
1667184797,1667184767,157.44902083031135,Rua Waldemar da Costa Teixeira
1667184800,1667184767,67.11775931033979,Avenida Senador Teotônio Vilela
1667184800,1824719907,65.58405990235323,Avenida Senador Teotônio Vilela
1667184800,1824719914,129.96292130234258,Rua José Roberto Bruno
1667184802,1667184816,60.935008810836315,Rua Ana Maria Tonzar Ristori
1667184802,1667184793,75.5083674997361,Rua Ana Maria Tonzar Ristori
1667184802,1824719934,241.50129743728175,Rua Affonso Alves Viana
1667184812,1667184797,66.96238806312923,Rua Flávio Roberto Aguilar
1667184812,1667184773,176.62345865810462,Rua Deolinda Carvalho Bin
1667184812,1824719924,161.3372300196533,Rua Deolinda Carvalho Bin
1667184816,1667184802,60.935008810836315,Rua Ana Maria Tonzar Ristori
1667184816,1667184771,147.9376867475742,Rua Maria Godi Bim
1667184816,1824719930,220.09927773978438,Rua Maria Godi Bim
1667205932,1671899003,84.34438657715829,Rua Padre Manoel Bernardes
1667205932,1667205944,14.169631579130975,Rua Padre Manoel Bernardes
1667205932,1666710861,211.86579312643337,Avenida Monteiro Lobato
1667205933,1667205937,41.450313086460234,Rua Vereador Antônio Nogueira de Oliveira
1667205933,1667207852,182.36384078305542,Rua Imigrantes Japoneses
1667205933,1667206012,271.5855706853452,Rua Vereador Antônio Nogueira de Oliveira
1667205937,1667205933,41.450313086460234,Rua Vereador Antônio Nogueira de Oliveira
1667205937,1667205961,74.7236913036951,Avenida Luzitana
1667205938,1667205974,16.686812283955543,Rua Vereador Antônio Nogueira de Oliveira
1667205938,1667206033,79.69354782733157,Avenida Cásper Líbero
1667205938,1667205968,118.95115573260702,Rua Vereador Antônio Nogueira de Oliveira
1667205940,9027575513,60.02229924638585,Avenida Luzitana
1667205940,1667205942,41.50299893036118,Rua Vereador Antônio Nogueira de Oliveira
1667205942,9800274463,25.201041842307035,Rua Vereador Antônio Nogueira de Oliveira
1667205942,1667205940,41.50299893036118,Rua Vereador Antônio Nogueira de Oliveira
1667205944,1671667489,72.86211606740979,Rua Padre Manoel Bernardes
1667205944,1667205932,14.169631579130975,Rua Padre Manoel Bernardes
1667205944,1671913419,171.34566449687128,Avenida Monteiro Lobato
1667205955,1667205964,67.83570939926778,Rua Comandante Armando Marin
1667205955,1667206035,94.00699362463283,Rua Vereador Antônio Nogueira de Oliveira
1667205955,1667205972,152.96177665691516,Rua Vereador Antônio Nogueira de Oliveira
1667205959,1671663792,87.90670667335078,Rua Manoel de Macedo
1667205959,1671686238,76.26990749834827,Rua Manoel de Macedo
1667205959,1671672590,92.51759557260272,Rua Comandante Armando Marin
1667205959,1671999123,75.92823405763346,Rua Comandante Armando Marin
1667205961,1667206010,149.72234605007495,Avenida Oswaldo Aranha
1667205964,1671917682,165.4159724724657,Rua Benedito Fernandes Pereira
1667205964,1667207844,155.1006565713861,Rua Benedito Fernandes Pereira
1667205964,1667205955,67.83570939926778,Rua Comandante Armando Marin
1667205964,1671663798,68.42055223328131,Rua Comandante Armando Marin
1667205966,1671663805,105.85115525508789,Rua Comandante Armando Marin
1667205966,1667206048,130.8812627507115,Rua Comandante Armando Marin
1667205966,1671902103,143.81511087448703,Rua Cruz E Souza
1667205966,1671902110,76.31673535790483,Rua Cruz E Souza
1667205968,1671894036,86.50608733098639,Rua João Elias
1667205968,9800274460,87.15362463076973,Rua Vereador Antônio Nogueira de Oliveira
1667205969,1671898969,99.56504736625585,Rua Teófilo Braga
1667205969,1667205999,83.12337883472196,Avenida Monteiro Lobato
1667205971,1667205977,157.0115634349237,Avenida Oswaldo Aranha
1667205972,1667205955,152.96177665691516,Rua Vereador Antônio Nogueira de Oliveira
1667205972,8311098366,58.06679455434579,Rua Vereador Antônio Nogueira de Oliveira
1667205974,1667205938,16.686812283955543,Rua Vereador Antônio Nogueira de Oliveira
1667205974,1671916183,70.01495479674026,Avenida Cásper Líbero
1667205977,1667206033,14.58428358512664,Avenida Oswaldo Aranha
1667205977,1667205974,79.86800839951951,Avenida Cásper Líbero
1667205991,1671669031,77.1882511209317,Rua Teófilo Braga
1667205991,4786232989,57.670370036096514,Avenida Monteiro Lobato
1667205999,1671899000,98.59745987202237,Rua Aloísio de Azevedo
1667205999,1671669039,12.898673931203579,Rua Aloísio de Azevedo
1667205999,9027782670,85.10671381354857,Avenida Monteiro Lobato
1667206010,1667205971,9.948043073871716,Avenida Oswaldo Aranha
1667206010,1667206012,74.93273641413992,Avenida Monteiro Lobato
1667206012,1667206035,9.148707614658463,Rua Vereador Antônio Nogueira de Oliveira
1667206012,4786232991,85.76664458785193,Avenida Monteiro Lobato
1667206012,1667205933,271.5855706853452,Rua Vereador Antônio Nogueira de Oliveira
1667206025,1667205961,18.269894163772726,Avenida Oswaldo Aranha
1667206025,1667205940,76.6365785261033,Avenida Luzitana
1667206033,1667206025,129.89659384905207,Avenida Oswaldo Aranha
1667206035,1667205971,72.89740450937883,Avenida Monteiro Lobato
1667206035,1667206012,9.148707614658463,Rua Vereador Antônio Nogueira de Oliveira
1667206035,1667205955,94.00699362463283,Rua Vereador Antônio Nogueira de Oliveira
1667206048,1667205966,130.8812627507115,Rua Comandante Armando Marin
1667206048,3388207015,59.61488028572302,Avenida Patriarca
1667207839,3051245740,18.79500604843094,Rua Professor Renato Jardim
1667207839,1671824377,74.90118974071217,Rua Professor Renato Jardim
1667207839,5312983552,122.09232054345846,Rua Imigrantes Japoneses
1667207842,1671686288,167.20937422096515,Rua Valeriano Reis
1667207842,1671916191,76.35244385737201,Rua Júlio Ribeiro
1667207842,1671667492,79.45972135881468,Rua Júlio Ribeiro
1667207844,1667205964,155.1006565713861,Rua Benedito Fernandes Pereira
1667207844,1671916184,78.32499112717643,Rua Benedito Fernandes Pereira
1667207844,8311098365,123.05238475350765,Rua Valeriano Reis
1667207846,1671667501,81.07931699927897,Avenida Patriarca
1667207846,1671902120,154.74779813692047,Rua Valeriano Reis
1667207847,1671663807,78.79961105309462,Rua Lúcio de Mendonça
1667207847,1671916178,75.57418786293916,Rua Lúcio de Mendonça
1667207847,1667207844,188.870553908889,Rua Valeriano Reis
1667207850,8311104439,5.7057404096188655,Rua Imigrantes Japoneses
1667207850,1671887821,62.42239011452114,Avenida dos Andradas
1667207852,8311104439,75.80387861083823,Rua Imigrantes Japoneses
1667207852,1667205933,182.36384078305542,Rua Imigrantes Japoneses
1667207852,8305280452,219.09770262238746,Rua Coronel Joaquim Vieira de Souza
1667207852,1671824373,75.21802055814359,Rua Coronel Joaquim Vieira de Souza
1667209701,1667209708,15.142202277362014,
1667209701,1824934963,45.83649224172302,Avenida Luzitana
1667209703,8986380803,2.879699587152031,
1667209708,1667209701,15.142202277362014,
1667209708,1824934968,30.518679086122212,Avenida Luzitana
1667233016,618764376,19.946371575258222,Rua Genoveva Onofre Barban
1667233030,1667233070,68.18031627642674,
1667233030,1667233088,103.51679813165056,Rua Genoveva Onofre Barban
1667233037,2421403119,48.21732527844816,Avenida Alceu Paiva Arantes
1667233037,1828738658,218.30658836377407,Rua Abílio Loyola
1667233044,1828738580,16.63354701136692,Rua Maria Tereza Braga Carri
1667233044,1667233074,33.93081804712902,Rua Maria Tereza Braga Carri
1667233070,1667233144,14.339316317189063,
1667233074,1667233156,31.727486285460518,Rua Maria Tereza Braga Carri
1667233074,1828738523,72.5963643409284,Rua Ministro Gustavo Capanema de Almeida
1667233083,1828738483,66.2964276988444,Avenida Alceu Paiva Arantes
1667233083,1667233016,59.75590385508399,
1667233088,8299571719,14.773048556800898,Rua Genoveva Onofre Barban
1667233088,1667233070,81.63117129592851,Rua Genoveva Onofre Barban
1667233124,2191477960,37.99777586830602,Avenida Virgílio Soeira
1667233124,2191477942,116.81778274604955,Rua Vicente e Campos
1667233129,8299571719,119.18104907874566,Rua Maria Luzia Nicola
1667233129,2191477954,67.86108656545025,Avenida Virgílio Soeira
1667233144,1667233129,53.0462849186884,Avenida Virgílio Soeira
1667233144,1667233149,59.934391728327476,
1667233147,1828738605,64.22642746846881,Avenida Virgílio Soeira
1667233147,1828738828,103.54427636802433,Rua Clementino da Silva
1667233149,1667233158,14.494041559759562,Avenida Virgílio Soeira
1667233156,1667233083,15.179431928597017,
1667233158,3005871917,212.27326720344809,Avenida Virgílio Soeira
1667233158,1667233030,101.16225844299605,
1667237522,1667237586,53.701888196281985,
1667237524,8299644251,6.594947403915382,Rua Genoveva Onofre Barban
1667237524,1667237583,24.162492436341967,Rua Genoveva Onofre Barban
1667237536,1828738300,62.95564743518062,Rua Maria Aparecida do Amaral
1667237536,1828738351,63.845693323224864,Rua Maria Aparecida do Amaral
1667237536,1828738205,237.86560927169216,Rua Genoveva Onofre Barban
1667237536,8299571719,195.22982687197322,Rua Genoveva Onofre Barban
1667237542,1667237524,22.553326230723947,Rua Genoveva Onofre Barban
1667237542,1667237583,21.79784457209478,
1667237547,1667237568,18.43875463257841,Rua José Ruiz
1667237547,1828738049,19.772678824555488,Rua José Ruiz
1667237568,1667237576,50.675953184654446,
1667237571,1828738105,21.37019261225741,Rua Miguel Pera
1667237571,2921085849,93.88091329590605,Avenida Ivo Pareschi
1667237575,1667237542,39.9973708498109,
1667237576,1667237575,23.626398478239295,
1667237576,1667237571,61.547407742405795,Avenida Ivo Pareschi
1667237578,2921085837,27.836216176991147,Avenida Ivo Pareschi
1667237578,1667237522,25.03844683912387,
1667237583,1667237578,47.18212045835493,
1667237586,1667237547,19.68518267003044,Rua José Ruiz
1667237586,1667237568,15.416854785793596,
1667237596,1667237575,28.719988018973947,Avenida Ivo Pareschi
1667237596,1828738116,38.493810450867514,
1667242045,8317775015,112.99663654148462,Avenida Professor Hélio Lourenço
1667242045,618760375,22.2059678940302,
1667242070,3849759944,41.13671879978676,Rua Professor Hélio Lourenço
1667242070,618760370,15.501282892417642,
1667244438,618760375,107.145547539846,Avenida Professor Hélio Lourenço
1671663789,1671909564,173.93172719346077,Rua Afonso Guimarães
1671663789,1671663803,155.19768952744445,Rua Afonso Guimarães
1671663789,1671902103,78.08036205266941,Rua Aloísio de Azevedo
1671663789,1671686232,75.45809508838586,Rua Aloísio de Azevedo
1671663791,1671909618,146.2582873143855,Rua Afonso Guimarães
1671663792,1671672591,76.96547297048365,Rua José Proni
1671663792,1671999120,75.57438560492722,Rua José Proni
1671663792,1671686279,155.04836209584593,Rua Manoel de Macedo
1671663792,1667205959,87.90670667335078,Rua Manoel de Macedo
1671663798,1671663799,177.8721322381464,Rua Paulo Murakami
1671663798,1671663807,196.90832125826577,"['Rua Paulo Murakami', 'Rua Joaquim Novas']"
1671663798,1667205964,68.42055223328131,Rua Comandante Armando Marin
1671663798,1666710379,35.810402513005684,Rua Comandante Armando Marin
1671663799,1671663798,177.8721322381464,Rua Paulo Murakami
1671663799,2849133968,36.92389548635925,Rua José Proni
1671663799,1671663801,88.54134110860443,Rua José Proni
1671663801,1671663799,88.54134110860443,Rua José Proni
1671663801,1671667485,74.51638750217298,Rua José Proni
1671663801,1666710379,157.93215405729427,Rua Afonso Arinos
1671663801,1671669031,69.16711264455091,Rua Afonso Arinos
1671663803,1671663789,155.19768952744445,Rua Afonso Guimarães
1671663803,1671663805,17.183373490678232,Rua Afonso Guimarães
1671663803,1671686253,74.23088052060741,Rua José Proni
1671663805,1671686254,57.820370847755214,Rua Comandante Armando Marin
1671663805,1667205966,105.85115525508789,Rua Comandante Armando Marin
1671663805,1671663803,17.183373490678232,Rua Afonso Guimarães
1671663806,2849133964,83.39991679610826,Rua Afonso Guimarães
1671663806,1671909564,171.35686819622174,Rua Afonso Guimarães
1671663806,1671902100,76.07301272865536,Rua Jorge de Lima
1671663806,1671686229,74.00350307221541,Rua Jorge de Lima
1671663807,1671667477,77.61807544101018,Rua Lúcio de Mendonça
1671663807,1667207847,78.79961105309462,Rua Lúcio de Mendonça
1671663807,1671663798,196.90832125826577,"['Rua Paulo Murakami', 'Rua Joaquim Novas']"
1671667473,1671667503,103.22330812025922,Rua Aloísio de Azevedo
1671667473,1671894076,105.67841352489322,Rua Aloísio de Azevedo
1671667473,1671824382,80.45275973129536,Rua Franco da Rocha
1671667473,1671898971,86.25479765363924,Rua Franco da Rocha
1671667477,1671667485,134.55776412561073,Rua Lúcio de Mendonça
1671667477,1671663807,77.61807544101018,Rua Lúcio de Mendonça
1671667477,1666710379,82.23504992883362,Rua Comandante Armando Marin
1671667477,1671672590,73.55290208410922,Rua Comandante Armando Marin
1671667480,1671997658,86.1780908931081,Rua Visconde de Inhomirim
1671667480,1671899003,102.91151322136601,Rua Padre Manoel Bernardes
1671667480,1671997634,104.49153517615615,Rua Padre Manoel Bernardes
1671667485,1671663801,74.51638750217298,Rua José Proni
1671667485,1671672591,74.85996036905775,Rua José Proni
1671667485,1671669033,69.16452587740157,Rua Lúcio de Mendonça
